created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,followers_count,Wed Dec 13 08:01:28 +0000 2023,1734845980246503760,Kes covid-19 naik hampir sekali ganda kepada 12 757 kes pada minggu 49 (3 Dis-9 Dis 2023)berbanding minggu 48 (26 Nov-2 Dis 2023) -KP Kesihatan https://t.co/DOI7p1aZx9,91,10,1115,619,in,1060440104672550912,1734845980246503760.1,redzuanNewsMPB,https://twitter.com/redzuanNewsMPB/status/1734845980246503760,https://pbs.twimg.com/media/GBNpAqvbgAApWvO.jpg,"Selangor, Malaysia",62069,Thu Dec 14 13:21:37 +0000 2023,1735288939295191146,Jika ada peluang untuk dapatkan dos penggalak COVID-19  ambillah.,14,4,107,269,177804792,1735288939295191146.1,khairul_hafidz,https://twitter.com/khairul_hafidz/status/1735288939295191146,Unnamed: 12,Malaysia,248165,Fri Dec 15 22:48:34 +0000 2023,1735794001377403229,COVID naik lagi! Ayo Vaksinasi sampai 100 kali!  Lanjutkan kebodohan kalian! https://t.co/32HkDXxu0x,30,179,596,1478,1502822366946402304,1735794001377403229.1,DokterTifa,https://twitter.com/DokterTifa/status/1735794001377403229,https://pbs.twimg.com/media/GBbHchHaoAA___l.jpg,Unnamed: 13,117053,Sun Dec 17 12:01:25 +0000 2023,1736355920014098496,Jumlah kes COVID-19 pada minggu lepas (10-16 Dis) meningkat kepada  20 696 kes berbanding 12 757 pada minggu sebelumnya.,145,1466,1736355920014098496.1,https://twitter.com/redzuanNewsMPB/status/1736355920014098496,62049,Mon Dec 18 13:40:57 +0000 2023,1736743353436565941,covid ternyata 🤣 https://t.co/8fORkqBHjs,7,120,11,159,1666825159,1736743353436565941.1,hafifahlr,https://twitter.com/hafifahlr/status/1736743353436565941,https://pbs.twimg.com/media/GBom3s9aUAAamtR.jpg,jawa timur,11129,Tue Dec 19 11:00:01 +0000 2023,1737065240653914279,Kes COVID dh mula meningkat kan korangg😪maarilah Kita standby stock facemask sesiap😷  Yg duckbill ni selesa dipakai korang..tak lemas bila pakai  tali dia pon x mudah putus🌷 https://t.co/80GZyH5anX,3,1,94,1682971276737122304,1737065240653914279.1,mamadeejaa,https://twitter.com/mamadeejaa/status/1737065240653914279,https://pbs.twimg.com/ext_tw_video_thumb/1737065224199712769/pu/img/wQV1WVzFQeOmg9vl.jpg,620,Wed Dec 20 21:59:48 +0000 2023,1737593668801036525,@cheyfluff Sebelum dan sesudah..😆 https://t.co/SwBUcwkgYj,1.1,9,44,1410227796555620355,1737334520318480489,covid_hater,https://twitter.com/covid_hater/status/1737593668801036525,https://pbs.twimg.com/ext_tw_video_thumb/1737593597573439488/pu/img/Pgzux3cHolpGXWUR.jpg,2791
,,,,,,,,,,,,,,,,,,3.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 19:25:46 +0000 2023,1.7371925178991004e+18,This thread 😫🤣🤣🤣🤣 the best “must have a flat stomach” ngalesos’khathi usho ududula esikhulu  wangcina ukbona izinto zakhe before Covid 🥴🥹🙄,1.0,6.0,11.0,1.3021851298136474e+18,1.7371925178991004e+18,Hlela_Lulubel,https://twitter.com/Hlela_Lulubel/status/1737192517899100517,,18382.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 14:11:12 +0000 2023,1.7371133550921528e+18,Ya begitulah 😃 no longer a covid virgin 😮‍💨 https://t.co/coqOF0gVJ3,0.0,2.0,2.0,1.047689992544211e+18,1.7371133550921528e+18,fluorecentme,https://twitter.com/fluorecentme/status/1737113355092152714,https://pbs.twimg.com/media/GBt3YtIaEAAr4tb.jpg,47.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sasaki kumi,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 16:06:18 +0000 2023,1.7371423191310054e+18,akun-akun jaman covid pada bermunculan  abin mana,0.0,8.0,6.0,9.191368641912422e+17,1.7371423191310054e+18,dawonisme,https://twitter.com/dawonisme/status/1737142319131005403,,1283.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toko Kebahagiaan,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 10:22:12 +0000 2023,1.7370557253971686e+18,COVID asalnya dari china  kalo dari jawa namanya MASVID hehe,0.0,8.0,27.0,1.478838376551764e+18,1.7370557253971686e+18,koh_acuk,https://twitter.com/koh_acuk/status/1737055725397168615,,648.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,16.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 06:32:23 +0000 2023,1.7369978884196516e+18,My doctor told me mostly yg covid positive skrg dah xde demam  usually sore throat and batuk2 je. So jangan tunggu demam baru nak test 😭,0.0,3.0,16.0,96266151.0,1.7369978884196516e+18,jijieazrin,https://twitter.com/jijieazrin/status/1736997888419651593,,1639.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putrajaya, Wilayah Persekutuan",,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 06:01:33 +0000 2023,1.7369901288858872e+18,Waspada Gelombang COVID-19  Dengarkan di IKIMfm pada pukul 8.30 pagi esok bersama Dr. Muhamad Hazizi bin Muhamad Hasani  Pakar Perubatan Kesihatan Awam dari Jabatan Kesihatan Negeri Sembilan.  #ANMS #COVID19 #sihatmilikku https://t.co/rXYl8a8Y5w,0.0,0.0,6.0,1338312060.0,1.7369901288858872e+18,MyHEALTHKKM,https://twitter.com/MyHEALTHKKM/status/1736990128885887252,https://pbs.twimg.com/media/GBsHTerakAAjXQH.jpg,288134.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,3.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jakarta Selatan, DKI Jakarta",,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 16:49:21 +0000 2023,1.7371531537019822e+18,"izinkan i merekap kejadian malam ini: 1. ka cila punya utang dengan ka aris 2. masalah perutangan sudah terselesaikan  3. foto ka cila di era setelah covid berbeda dengan sebelum covid 4. ada akun yang menyebutkan pernah bertemu dengan cila"" secara nyata 5. tyar = cila""",0.0,3.0,10.0,1.7305331302417736e+18,1.7371531537019822e+18,muknight_,https://twitter.com/muknight_/status/1737153153701982315,,173.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kuala Lumpur, Wilayah Persekut",,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 22:42:16 +0000 2023,1.7372419697459487e+18,COVID-19 Tak Pernah Cuti  Sentiasa waspada dan amalkan kawalan kesihatan kendiri terutama di kawasan sesak dan sempit.  😷 Pakai pelitup muka  💧 Kerap cuci tangan dengan air dan sabun  ✅ Amalkan TRIIS  #KementerianKesihatanMalaysia #MalaysiaMadani #JaPenWPKLP #PPDBBSP #KLCeria https://t.co/7VIRthBJhS,0.0,0.0,2.0,1.0278223792280003e+18,1.7372419697459487e+18,japenbbsppj,https://twitter.com/japenbbsppj/status/1737241969745948758,https://pbs.twimg.com/ext_tw_video_thumb/1737241912904675328/pu/img/1n8KxEJsDWgGxfP3.jpg,390.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Government Org (Secret) Clinic,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 08:30:02 +0000 2023,1.7370274982010388e+18,🩺RUKI YAHEA STREAM SCHEDULE🩺 19 - 24 Desember  Hasik looting CF + pengumuman? Cara adu mekanik biar COVID gagal comeback? Berkarya dengan member  tapi ga diburu waktu?  Also  akan ada podcast untuk isu dunia perfandoman belakangan! (guest : To Be Confirmed) https://t.co/6vCIcwlOuL,0.0,1.0,32.0,1.365570910422405e+18,1.7370274982010388e+18,ruki_yahea,https://twitter.com/ruki_yahea/status/1737027498201038877,https://pbs.twimg.com/media/GBspSp-aUAAIVRg.jpg,2002.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucifer’s kingdom,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 17:03:52 +0000 2023,1.7371568083500529e+18,W kena covid  ceritanya salah bgt ke ini org sebijik @igladlylikeme ☠️☠️ Kalo deket dah w tularin covid anyink https://t.co/EXCqW1xovv,0.0,5.0,4.0,1.5424701317540946e+18,1.7371568083500529e+18,Yourluvie22,https://twitter.com/Yourluvie22/status/1737156808350052747,https://pbs.twimg.com/media/GBue6AeakAA2X0U.jpg,1436.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,8.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Putrajaya,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 13:43:49 +0000 2023,1.7371064641861842e+18,"🩺 Dengarkan lebih lanjut berkaitan kontak rapat dan golongan rentan yang perlu dilindungi daripada COVID-19 serta langkah pencegahan dalam rancangan apa khabar Malaysia"" BERNAMA   20 Disember 2023 | Rabu | 9:00 pagi  ""Langkah Pencegahan COVID-19""  BERSAMA KITA MENCEGAH… https://t.co/jywTtexUNv""",0.0,0.0,17.0,531041640.0,1.7371064641861842e+18,KKMPutrajaya,https://twitter.com/KKMPutrajaya/status/1737106464186184094,https://pbs.twimg.com/media/GBtxH0sbYAA93oJ.jpg,2061528.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuala Lumpur,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 11:13:13 +0000 2023,1.7370685648327316e+18,YDPA Minta Rakyat Berdisiplin Dalam Kawalan Kendiri #MGFlash  Yang di-Pertuan Agong Al-Sultan Abdullah Ri'ayatuddin Al-Mustafa Billah Shah  menasihati rakyat supaya mengambil langkah berjaga-jaga dan berdisiplin dalam kawalan kendiri berikutan peningkatan kes jangkitan COVID-19. https://t.co/YJOmGS4ptS,0.0,0.0,3.0,1600369057.0,1.7370685648327316e+18,MalaysiaGazette,https://twitter.com/MalaysiaGazette/status/1737068564832731630,https://pbs.twimg.com/ext_tw_video_thumb/1737068522516418560/pu/img/9ATNA5qKA8Qfr5Lu.jpg,213627.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MY,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 17:50:52 +0000 2023,1.7371686359978847e+18,fak sakit dada... harap tak kene covid kali kedua sumpah mintak dijauhkan 😭,0.0,2.0,12.0,1.1818745655735951e+18,1.7371686359978847e+18,l0veliey,https://twitter.com/l0veliey/status/1737168635997884716,,816.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jakarta,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 17:56:45 +0000 2023,1.737170117187023e+18,Hal yg sama terjadi /terulang kembali saat rekayasa pandemi / plandemic covid-19 th 2020 s/d 2022  ,0.0,0.0,4.0,230692266.0,1.737170117187023e+18,irfanwahidi60,https://twitter.com/irfanwahidi60/status/1737170117187023002,,2562.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,3.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VOKASI TI'23 UB,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 15:52:07 +0000 2023,1.737138752802452e+18,Masih inget sumpa sma ka cilaaa. Trakhir cuma dnger dia kena covid gatau skrg kmna :(( smoga kacila sehat² yaaaa aku kngenn,0.0,0.0,3.0,9.977102515320791e+17,1.737138752802452e+18,philsyeyo,https://twitter.com/philsyeyo/status/1737138752802451898,,1528.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 11:53:04 +0000 2023,1.7370785910439037e+18,Sebelum balik dari Jakarta tadi emak dah pesen. Baju yg di pakai pas di Jkt jangan cuci di rumah. Karena parno berita di TV ada covid lagi di Jkt  alhasil mampirlah kesini laundry daripada ntar gak boleh masuk rumah kan 😁 https://t.co/8Q7HovFtHl,1.0,1.0,4.0,1.2880503894141174e+18,1.7370785910439037e+18,Bimabimanyu_95,https://twitter.com/Bimabimanyu_95/status/1737078591043903840,https://pbs.twimg.com/ext_tw_video_thumb/1737078475440496640/pu/img/ZbK6CbCjvSgjLOQA.jpg,521.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"İstanbul, Türkiye",,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 13:26:58 +0000 2023,1.7371022228054182e+18,@fmtoday Byk betul masa Menteri. Daripada buat podcast baik main golf time Covid naik nie.  Lol  Gambar sekadar hiasan. https://t.co/IVX6xnb9jg,1.0,0.0,23.0,474445651.0,1.737081008896529e+18,ibnu_sukri95,https://twitter.com/ibnu_sukri95/status/1737102222805418201,https://pbs.twimg.com/media/GBttRCsaQAIc1EL.jpg,177.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ga Ada Lokasi,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 17:27:41 +0000 2023,1.7371628001062136e+18,@rajinoleng Sebenarnya kacila sudah meninggal kena covid thn kemarin   smpe akhirnya akunnya di pake buat nipu orang,1.0,2.0,12.0,1693886064.0,1.7371585859757798e+18,PmudaPelupaDosa,https://twitter.com/PmudaPelupaDosa/status/1737162800106213604,,316.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malaysia/Indonesia,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 16:09:58 +0000 2023,1.737143242637054e+18,@KKMPutrajaya Nasib baik saya positif hensem je.  Alhamdulillah masih bebas covid.,0.0,2.0,285.0,2328913838.0,1.7370191406182525e+18,muhammadshahir_,https://twitter.com/muhammadshahir_/status/1737143242637053998,,5199.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuala Lumpur Federal Territory,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 12:25:28 +0000 2023,1.7370867463982618e+18,2 hari dah selsema nie still tak okay. nak covid ke apo,0.0,1.0,4.0,1.241092230300889e+18,1.7370867463982618e+18,usernmeIsm1n,https://twitter.com/usernmeIsm1n/status/1737086746398261642,,6437.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 09:33:31 +0000 2023,1.737043474158154e+18,Negatif covid. Positif cantik. Hihi,0.0,1.0,6.0,1.4124721100064236e+18,1.737043474158154e+18,qwrtypenne,https://twitter.com/qwrtypenne/status/1737043474158153949,,58669.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 10:44:33 +0000 2023,1.737061350676087e+18,Saatnya Menyambut Liburan dengan Bijak Dengan Panduan Mencegah COVID-19 Awas Covid 19 Masih ada di sekitar Kita..Disiplin Prokes untuk Kesehatan Bersama.  #AwasCovid #Covid19 #SehatMahal @bidhumaspoldabali @divhumaspolri https://t.co/F8ePWJdnJD,0.0,0.0,3.0,9.635713938613207e+17,1.737061350676087e+18,tabanan_polres,https://twitter.com/tabanan_polres/status/1737061350676087013,https://pbs.twimg.com/media/GBtIFujasAE79QI.jpg,1619.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grimmauld Place No. 12,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 15:47:50 +0000 2023,1.737137672374944e+18,Wah seru banget! Para mutuals jekeiti zaman covid akhirnya muncul di TL. Ternyata kita masih hidup guys! 😀,0.0,1.0,4.0,1.1537250059993825e+18,1.737137672374944e+18,sukamonolog,https://twitter.com/sukamonolog/status/1737137672374943912,,3666.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ÜT: -6.206586,106.8835506",,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 12:10:50 +0000 2023,1.7370830646758607e+18,@Hujandisenja 100% setuju 🤣  2018 iseng beli ipl seumur hidup di musee platinum (200k). Udah treatment  ke 4 apa ke 5. Terus covid. Terus sampe skrg blm dpt jadwal but zuzur bulket aing super halus &amp; tidak ramai.  Di tambah keti aing tak sedark dahulu. Padahal terakhir treatmen 2020 awal 😂,5.0,9.0,133.0,133782007.0,1.7370798082602724e+18,iTjhadelf,https://twitter.com/iTjhadelf/status/1737083064675860744,,561.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 11:45:00 +0000 2023,1.7370765613150907e+18,#AWANI745 bersama @irfanfaruqi_  📌Kes COVID makin menjadi-jadi  agong nasihat rakyat jaga-jaga 📌Selepas Jepun dan Korea  China jadi rujukan dalam Dasar Pandang ke Timur 📌Malaysia terus bantu Gaza  bantuan ketiga Ops Ihsan mendarat di Mesir  #AWANInews https://t.co/dXYrBWDNNd,0.0,0.0,5.0,497665754.0,1.7370765613150907e+18,501Awani,https://twitter.com/501Awani/status/1737076561315090709,,3365121.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nairobi, Kenya",,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 14:58:54 +0000 2023,1.737125361018651e+18,Kuna mtu alikuwa anasema grauchi is the best reggae dj amewahi skia nikajua huyo alianza kuskiza ngoma time ya covid,0.0,0.0,2.0,8.677351724306678e+17,1.737125361018651e+18,Fathela_Stevens,https://twitter.com/Fathela_Stevens/status/1737125361018650969,,510.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 10:50:15 +0000 2023,1.7370627839074017e+18,Eh lagi mulai covid lagi kah? Pneumonia?  . Gelo disini (Kalbar) juga lagi banyak Demam Berdarah.. Hati-hati ya selalu pake masker dan selalu bebersih.. Jangan lupa minum vitamin klo bisa atau perbanyak makan buah dan sayur ya..,0.0,0.0,2.0,1.3733423254059786e+18,1.7370627839074017e+18,KuroDz03,https://twitter.com/KuroDz03/status/1737062783907401853,,337.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,8.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 21:17:29 +0000 2023,1.7372206334975839e+18,MAIK menggalakkan jemaah masjid dan surau memakai pelitup muka bagi mengekang penularan wabak COVID-19.  #AWANInews #AWANIpagi  https://t.co/23cWdkz2ws,1.0,1.0,5.0,497665754.0,1.7372206334975839e+18,501Awani,https://twitter.com/501Awani/status/1737220633497583800,,3365121.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jakarta, ID",,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 13:33:11 +0000 2023,1.7371037895666895e+18,2023 ajaib banget.   -Hampir mati gara-gara naik ojek online  abangnya ngantuk dan ngebut di flyover.  -Nenek gue kena covid dan susah nyari donor darah.  -Nangis di pesisir pantai terus lihat lumba-lumba kayak dihibur Allah. - Nyokap gue kuliah lagi dan temennya gen z semua.,0.0,0.0,4.0,174253475.0,1.7371037895666895e+18,numpangobrol,https://twitter.com/numpangobrol/status/1737103789566689412,,2060.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,3.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,her,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 15:08:08 +0000 2023,1.7371276846717583e+18,@OmBrunyaBeby_ Oiya yah... Aku ingat Kak  Cila kena Covid hampir barengan sm aku dlu. Dan dia ngabarinnya kl parah banget.,0.0,1.0,40.0,2188557480.0,1.737127222807556e+18,kyuisann,https://twitter.com/kyuisann/status/1737127684671758367,,524.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 13:35:00 +0000 2023,1.7371042441160008e+18,Presiden Persatuan Hospital Swasta Malaysia  Datuk Dr. Kuljit Singh berkata ketika ini tidak ada keperluan bagi Kementeri Kesihatan Malaysia (KKM) untuk menggunakan fasiliti hospital swasta untuk merawat pesakit COVID-19.  #AgendaAWANI https://t.co/MWNFHjgV0b,0.0,0.0,4.0,497665754.0,1.7371042441160008e+18,501Awani,https://twitter.com/501Awani/status/1737104244116000820,https://pbs.twimg.com/amplify_video_thumb/1737085925598138368/img/_AfFekthGUe4OO5I.jpg,3365121.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hati Idol,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 15:10:04 +0000 2023,1.737128167633261e+18,@kyuisann İtu dia... Berubahnya sejak kena covid ga sih?,0.0,1.0,13.0,2912464614.0,1.737127222807556e+18,OmBrunyaBeby_,https://twitter.com/OmBrunyaBeby_/status/1737128167633260945,,2529.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Malacca, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 12:48:14 +0000 2023,1.7370924749576765e+18,Ahhh teammates aku sorang kena covid  kena cari orang ganti ni.,0.0,1.0,4.0,7.205165904044155e+17,1.7370924749576765e+18,goonszul,https://twitter.com/goonszul/status/1737092474957676662,,8865.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,8.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,her,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 15:14:04 +0000 2023,1.7371291743878433e+18,@OmBrunyaBeby_ Yg aku ingat runtutannya kl tdk slh  dia kena Covid smp masuk RS  llu ortunya ada yg meninggal  sempat jeda lalu muncul kl dia kerja di Tokped  update bisnis trip ke luar negeri &amp; terakhir bilang sty di Jepang. Tp mmng smnjk itu tdk prnh ikut Selca nyamain pose lg.,0.0,1.0,27.0,2188557480.0,1.737127222807556e+18,kyuisann,https://twitter.com/kyuisann/status/1737129174387843367,,524.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 13:52:48 +0000 2023,1.7371087246099377e+18,Repnya pada ga peduli/bodo amat soal covid  Until u punya orang tua yang punya komorbid🥲gws deh,1.0,3.0,12.0,1.5821673485799506e+18,1.7371087246099377e+18,molenkucing,https://twitter.com/molenkucing/status/1737108724609937788,,2816.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NKRI,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 16:43:35 +0000 2023,1.7371517029341722e+18,Dinkes Kota Yogyakarta ungkap temuan lima kasus positif COVID-19 https://t.co/ULvbmHJNhx,0.0,0.0,1.0,18071520.0,1.7371517029341722e+18,antaranews,https://twitter.com/antaranews/status/1737151702934172148,,1293071.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Detroit, MI",,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 13:47:09 +0000 2023,1.7371073010505976e+18,Kes positif COVID-19 perlu menjalani pengasingan atau isolasi selama lima (5) hari dari tarikh bermula gejala.   Pesakit juga dinasihati untuk mengambil langkah-langkah pencegahan seperti memakai pelitup muka ketika keluar dari rumah  elak berada di tempat yang sesak  dan elak https://t.co/dfMZuc3HG5,0.0,1.0,3.0,1.3587620183590461e+18,1.7371073010505976e+18,Harapan_Madani,https://twitter.com/Harapan_Madani/status/1737107301050597738,https://pbs.twimg.com/media/GBtx4fjbUAAnUYX.jpg,1896.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 09:10:38 +0000 2023,1.7370377128831183e+18,@Hyunseo_IVE @convomfs Coba cowoknya di swab  jangan-jangan covid.,1.0,3.0,173.0,1.722253337448579e+18,1.7370191886346941e+18,yomorow,https://twitter.com/yomorow/status/1737037712883118320,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 15:03:13 +0000 2023,1.7371264475323968e+18,@_Banyoe @mulkanjabariyan @inorii_yuzuriha @SumandoGaek @StopPlandemit @bd_baskoro @healthy13245678 @KodarAki @DrNingz Sudah almarhum doi   mantan jubir satgas COVID,0.0,0.0,4.0,1.6035133805636116e+18,1.737020472838263e+18,mamakchayank,https://twitter.com/mamakchayank/status/1737126447532396765,,264.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jakarta Capital Region,,,,,,,,,,,,,,,,,,,,,,,,Tue Dec 19 15:18:01 +0000 2023,1.737130171252261e+18,@Inesandi_ @ecenggo1500 @Solid01 Gue kenal norit jmn covid  Dikirim 1box disuruh buat nyemprotin ruangan  Noritnye Warna putih,0.0,1.0,2.0,1.4361829305486172e+18,1.7371001459998927e+18,Chepy_Alamsyah,https://twitter.com/Chepy_Alamsyah/status/1737130171252261038,,4532.0,,,,,,,,,,,,
